Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
app,org.apache.roller.weblogger.util,I18nMessages,4,0,11,7,136,15,0,0,0.0,14,2
app,org.apache.roller.weblogger.util,I18nUtils,0,0,1,1,38,11,0,0,-1.0,3,0
app,org.apache.roller.weblogger.util,IPBanList,5,0,10,6,100,18,0,0,0.3,4,2
app,org.apache.roller.weblogger.util,ModifiedFile,1,0,3,3,13,3,0,0,0.0,1,0
app,org.apache.roller.weblogger.util,LinkbackExtractor,16,0,12,10,242,44,0,0,0.16666666666666666,2,1
app,org.apache.roller.weblogger.util,LinkbackCallback,3,0,4,4,102,23,0,0,0.0,0,0
app,org.apache.roller.weblogger.util,LRUCache2,6,0,14,12,102,20,1,0,0.21428571428571427,2,2
app,org.apache.roller.weblogger.util,Environment,0,0,1,0,3,1,1,0,-1.0,1,0
app,org.apache.roller.weblogger.util,DefaultEnvironment,0,0,1,1,5,1,0,1,-1.0,0,0
app,org.apache.roller.weblogger.util,CacheEntry,2,0,3,3,14,3,0,0,0.0,1,0
app,org.apache.roller.weblogger.util,LRULinkedHashMap,1,0,2,1,10,2,0,0,0.0,0,0
app,org.apache.roller.weblogger.util,MailUtil,2,0,11,11,421,60,0,0,0.2727272727272727,7,16
app,org.apache.roller.weblogger.util,MailingException,0,0,1,1,8,1,0,0,-1.0,0,0
app,org.apache.roller.weblogger.util,MediacastException,2,0,6,6,28,6,0,0,0.0,0,0
app,org.apache.roller.weblogger.util,MediacastResource,3,0,8,8,38,8,0,0,0.0,2,0
app,org.apache.roller.weblogger.util,MediacastUtil,5,4,2,1,50,5,0,0,1.0,1,1
app,org.apache.roller.weblogger.util,PasswordUtility,0,0,8,2,188,23,0,0,-1.0,1,2
app,org.apache.roller.weblogger.util,Reflection,0,0,6,5,37,10,0,0,-1.0,14,2
app,org.apache.roller.weblogger.util,RollerMessages,4,0,17,17,72,19,0,0,0.17647058823529413,22,0
app,org.apache.roller.weblogger.util,RollerMessage,2,0,5,5,20,5,0,0,0.0,4,0
app,org.apache.roller.weblogger.util,StandaloneWebappClassLoader,1,1,4,2,35,5,0,0,0.0,1,1
app,org.apache.roller.weblogger.util,Trackback,3,0,3,2,110,11,0,0,0.0,1,6
app,org.apache.roller.weblogger.util,TrackbackNotAllowedException,0,0,1,1,8,1,0,0,-1.0,0,0
app,org.apache.roller.weblogger.util,URLUtilities,0,0,6,5,69,12,0,0,-1.0,20,1
app,org.apache.roller.weblogger.util,Utilities,23,1,43,39,756,110,0,0,0.6511627906976745,47,3
app,org.apache.roller.weblogger.util,WSSEUtilities,0,0,4,4,48,4,0,0,-1.0,2,1
app,org.apache.roller.weblogger.util,BannedwordslistTest,2,1,7,7,31,7,0,0,0.2857142857142857,0,1
app,org.apache.roller.weblogger.util,IPBanListTest,3,0,9,0,60,9,0,0,0.0,0,1
app,org.apache.roller.weblogger.util,LinkbackExtractorTest,0,0,1,1,12,1,0,0,-1.0,0,1
app,org.apache.roller.weblogger.util,LRUCache2Test,1,1,4,4,61,4,0,0,0.0,0,2
app,org.apache.roller.weblogger.util,TestEnvironment,1,1,1,1,6,1,0,1,0.0,1,1
app,org.apache.roller.weblogger.util,UtilitiesTest,0,0,4,4,29,4,0,0,-1.0,0,1
app,org.apache.roller.weblogger.util.cache,Cache,0,0,6,0,29,6,1,0,-1.0,11,0
app,org.apache.roller.weblogger.util.cache,CachedContent,5,0,8,8,71,13,0,0,0.25,7,1
app,org.apache.roller.weblogger.util.cache,CacheFactory,0,0,1,0,6,1,2,0,-1.0,1,0
app,org.apache.roller.weblogger.util.cache,CacheHandler,0,0,8,0,21,8,0,0,-1.0,1,8
app,org.apache.roller.weblogger.util.cache,CacheManager,5,0,15,14,165,31,0,0,0.2,32,12
app,org.apache.roller.weblogger.util.cache,ExpiringCacheEntry,3,0,5,5,37,6,0,0,0.0,5,0
app,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheFactoryImpl,1,0,2,1,35,3,0,1,1.0,0,1
app,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheImpl,2,0,4,2,40,7,0,2,0.5,0,2
app,org.apache.roller.weblogger.util.cache,LazyExpiringCacheEntry,2,0,4,4,31,5,0,0,0.0,2,0
app,org.apache.roller.weblogger.util.cache,LRUCacheFactoryImpl,1,0,2,1,28,3,0,1,1.0,0,1
app,org.apache.roller.weblogger.util.cache,LRUCacheImpl,8,0,10,7,77,12,1,1,0.0,0,1
app,org.apache.roller.weblogger.util.cache,LRULinkedHashMap,1,0,2,1,10,2,0,0,0.0,0,0
app,org.apache.roller.weblogger,WebloggerException,0,0,4,4,30,4,0,0,-1.0,0,0
app,org.apache.roller.weblogger,TestUtils,2,1,38,37,481,58,0,0,0.7631578947368421,41,29
app,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,5,0,9,6,334,48,0,0,0.0,1,14
app,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,5,0,11,8,429,51,0,0,0.18181818181818182,1,12
app,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,6,0,25,23,353,58,0,0,0.32,3,14
app,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandlerFactory,0,0,1,1,11,1,0,0,-1.0,0,0
app,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomService,0,0,3,2,93,11,0,0,-1.0,2,8
app,org.apache.roller.weblogger.webservices.oauth,AccessTokenServlet,1,0,4,4,43,6,0,0,0.0,0,2
app,org.apache.roller.weblogger.webservices.oauth,AuthorizationServlet,1,0,5,3,90,14,0,0,0.0,0,2
app,org.apache.roller.weblogger.webservices.oauth,RequestTokenServlet,1,0,4,4,48,6,0,0,0.0,0,2
app,org.apache.roller.weblogger.webservices.opensearch,OpenSearchServlet,0,0,1,1,65,6,0,0,-1.0,0,5
app,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,1,0,2,1,127,19,0,0,0.0,0,9
app,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,22,20,4,1,113,15,1,0,0.75,0,8
app,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,2,0,9,9,352,29,1,1,0.2222222222222222,0,11
app,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,2,0,11,9,347,37,0,2,0.36363636363636365,0,16
app,org.apache.roller.testing,DerbyJunitExtension,2,0,2,2,15,2,0,0,0.0,0,0
app,org.apache.roller.testing,DerbyStartStopper,3,0,3,2,76,5,0,0,0.0,0,1
app,org.apache.roller.weblogger.ui,ApplicationResourcesTest,1,0,4,3,43,7,0,0,0.5,0,0
app,org.apache.roller.weblogger.ui,UIPluginManagerTest,1,0,1,1,14,1,0,0,0.0,0,2
