Project Name,Package Name,Type Name,Code Smell
app,org.apache.roller.weblogger.ui.rendering.pagers,SearchResultsFeedPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,SearchResultsPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,UsersPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesDayPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesLatestPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesListPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesMonthPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPreviewPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.pagers,WeblogsPager,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,AkismetCommentValidator,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,BannedwordslistCommentValidator,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,DefaultCommentAuthenticator,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,ExcessLinksCommentValidator,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,ExcessSizeCommentValidator,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.plugins.comments,TrackbackLinkbackCommentValidator,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,CommentAuthenticatorServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,FeedServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,MediaResourceServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,PlanetFeedServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,PreviewResourceServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,PreviewServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,ResourceServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,RSDServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,SearchServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.servlets,TrackbackServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.util.cache,PlanetCache,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.rendering.util.cache,SaltCache,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.rendering.util.cache,SiteWideCache,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogCacheWarmupJob,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogFeedCache,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogPageCache,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.rendering.util,InvalidRequestException,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.util,PlanetRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,WeblogCommentRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,WeblogEntryCommentForm,Insufficient Modularization
app,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,WeblogMediaResourceRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,Insufficient Modularization
app,org.apache.roller.weblogger.ui.rendering.util,WeblogPreviewResourceRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,WeblogResourceRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,WeblogSearchRequest,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.rendering.util,WeblogSearchRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,Broken Hierarchy
app,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceUtils,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDevice,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDeviceResolver,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.velocity,RollerResourceLoader,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.velocity,RollerVelocity,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.rendering.velocity,ThemeResourceLoader,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRenderer,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRendererFactory,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.rendering.velocity,WebappResourceLoader,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.admin,CacheInfo,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.admin,CreateUserBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagementBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.admin,GlobalConfig,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.admin,PingTargetEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.admin,PingTargets,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.admin,UserAdmin,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.ajax,CommentDataServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.ajax,ThemeDataServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.ajax,UserDataServlet,Imperative Abstraction
app,org.apache.roller.weblogger.ui.struts2.ajax,UserDataServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.core,CreateWeblog,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.core,Install,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.core,Login,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.core,MainMenu,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.core,OAuthAuthorize,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.core,OAuthKeys,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.core,Profile,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.core,ProfileBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.core,Register,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.struts2.core,Setup,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,BookmarkEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,Bookmarks,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,Bookmarks,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,BookmarksImport,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,Categories,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,CategoryEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,CategoryRemove,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,Comments,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,Comments,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,CommentsBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,Entries,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,EntriesBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,Broken Hierarchy
app,org.apache.roller.weblogger.ui.struts2.editor,EntryBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,EntryRemove,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,FolderEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,Maintenance,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,Broken Hierarchy
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileBase,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileEdit,Broken Hierarchy
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileImageChooser,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileImageDim,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileImageDim,Broken Hierarchy
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileSearchBean,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileSearchBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,Broken Hierarchy
app,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,MemberResign,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,Members,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,MembersInvite,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,Pings,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,TemplateEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,TemplateEditBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,Templates,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,ThemeEdit,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,WeblogConfig,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.editor,WeblogConfigBean,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.editor,WeblogRemove,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.util,KeyValueObject,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.util,UIAction,Deficient Encapsulation
app,org.apache.roller.weblogger.ui.struts2.util,UIAction,Insufficient Modularization
app,org.apache.roller.weblogger.ui.struts2.util,UIActionInterceptor,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.util,UIActionPrepareInterceptor,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,Unexploited Encapsulation
app,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,Missing Hierarchy
app,org.apache.roller.weblogger.ui.struts2.util,LocaleComparator,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.struts2.util,UIActionTest,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.tags,StringTagSupport,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.tags,TruncateNicelyTag,Unutilized Abstraction
app,org.apache.roller.weblogger.ui.tags,WordWrapTag,Unutilized Abstraction
app,org.apache.roller.weblogger.util,ClientInfo,Unnecessary Abstraction
app,org.apache.roller.weblogger.util,ClientInfo,Deficient Encapsulation
app,org.apache.roller.weblogger.util,HTMLSanitizer,Deficient Encapsulation
app,org.apache.roller.weblogger.util,SanitizeResult,Unnecessary Abstraction
app,org.apache.roller.weblogger.util,SanitizeResult,Deficient Encapsulation
app,org.apache.roller.weblogger.util,SanitizeResult,Broken Modularization
app,org.apache.roller.weblogger.util,LinkbackCallback,Unutilized Abstraction
app,org.apache.roller.weblogger.util,DefaultEnvironment,Unutilized Abstraction
app,org.apache.roller.weblogger.util,LRULinkedHashMap,Unutilized Abstraction
app,org.apache.roller.weblogger.util,MailingException,Unutilized Abstraction
app,org.apache.roller.weblogger.util,MediacastException,Unutilized Abstraction
app,org.apache.roller.weblogger.util,MediacastUtil,Deficient Encapsulation
app,org.apache.roller.weblogger.util,StandaloneWebappClassLoader,Deficient Encapsulation
app,org.apache.roller.weblogger.util,TrackbackNotAllowedException,Unutilized Abstraction
app,org.apache.roller.weblogger.util,Utilities,Deficient Encapsulation
app,org.apache.roller.weblogger.util,Utilities,Insufficient Modularization
app,org.apache.roller.weblogger.util,BannedwordslistTest,Unutilized Abstraction
app,org.apache.roller.weblogger.util,BannedwordslistTest,Deficient Encapsulation
app,org.apache.roller.weblogger.util,IPBanListTest,Unutilized Abstraction
app,org.apache.roller.weblogger.util,LinkbackExtractorTest,Unutilized Abstraction
app,org.apache.roller.weblogger.util,LRUCache2Test,Unutilized Abstraction
app,org.apache.roller.weblogger.util,LRUCache2Test,Deficient Encapsulation
app,org.apache.roller.weblogger.util,TestEnvironment,Deficient Encapsulation
app,org.apache.roller.weblogger.util,UtilitiesTest,Unutilized Abstraction
app,org.apache.roller.weblogger.util.cache,CacheHandler,Cyclic-Dependent Modularization
app,org.apache.roller.weblogger.util.cache,CacheManager,Cyclic-Dependent Modularization
app,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheFactoryImpl,Unutilized Abstraction
app,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheImpl,Unutilized Abstraction
app,org.apache.roller.weblogger.util.cache,LRUCacheFactoryImpl,Unutilized Abstraction
app,org.apache.roller.weblogger.util.cache,LRUCacheImpl,Unutilized Abstraction
app,org.apache.roller.weblogger.util.cache,LRULinkedHashMap,Unutilized Abstraction
app,org.apache.roller.weblogger,WebloggerException,Unutilized Abstraction
app,org.apache.roller.weblogger,TestUtils,Deficient Encapsulation
app,org.apache.roller.weblogger,TestUtils,Insufficient Modularization
app,org.apache.roller.weblogger,TestUtils,Hub-like Modularization
app,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Cyclic-Dependent Modularization
app,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,Cyclic-Dependent Modularization
app,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,Cyclic-Dependent Modularization
app,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,Insufficient Modularization
app,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandlerFactory,Unutilized Abstraction
app,org.apache.roller.weblogger.webservices.oauth,AccessTokenServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.webservices.oauth,AuthorizationServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.webservices.oauth,RequestTokenServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.webservices.opensearch,OpenSearchServlet,Imperative Abstraction
app,org.apache.roller.weblogger.webservices.opensearch,OpenSearchServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,Imperative Abstraction
app,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,Unutilized Abstraction
app,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,Unutilized Abstraction
app,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,Deficient Encapsulation
app,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Unutilized Abstraction
app,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Broken Hierarchy
app,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Unutilized Abstraction
app,org.apache.roller.testing,DerbyJunitExtension,Unutilized Abstraction
app,org.apache.roller.testing,DerbyStartStopper,Unutilized Abstraction
app,org.apache.roller.weblogger.ui,ApplicationResourcesTest,Unutilized Abstraction
app,org.apache.roller.weblogger.ui,UIPluginManagerTest,Unutilized Abstraction
